place,team_name,submission_date,score
494,yangdon tshering,2024-08-23 15:15:06,0.0564
495,torino,2024-07-08 16:41:41,0.0564
496,VIGNESH.A18082001,2024-08-23 13:57:45,0.0564
497,Mariuszbudz,2024-07-12 19:24:14,0.0564
498,Elahi,2024-07-30 12:16:13,0.0565
499,VladimirIP,2024-07-19 19:56:53,0.0565
500,spikesun2006,2024-07-26 08:16:17,0.0566
501,Simp5on,2024-07-12 09:19:33,0.0566
502,Vlad,2024-08-23 17:36:13,0.0566
503,Abo Sol,2024-07-16 17:32:37,0.0566
504,YOLO,2024-07-08 15:06:26,0.0567
505,Kiritoooooooo,2024-07-08 16:03:21,0.0567
506,[Deleted] 995e06dc-11c4-436c-8d26-c73b889517f5,2024-07-08 15:55:37,0.0567
507,yyangg00,2024-07-28 22:17:27,0.0567
508,Kirillqua,2024-08-06 13:55:08,0.0567
509,Levon,2024-08-03 11:22:52,0.0567
510,Rishi Ranjan404,2024-08-04 19:21:31,0.0567
511,Santosh Kumar Puvvada,2024-08-08 18:20:36,0.0567
512,Mathematic Statistics,2024-07-20 18:36:33,0.0568
513,Marija Ziedina,2024-08-23 01:04:52,0.0568
514,AKA,2024-08-23 20:18:33,0.0568
515,Sahir Maharaj,2024-07-18 23:20:10,0.0568
516,Chazzyie,2024-08-05 05:29:04,0.0568
517,neilkaggle,2024-07-31 13:32:34,0.0568
518,Goda6565,2024-08-14 09:28:21,0.0568
519,NickNair,2024-07-09 12:50:21,0.0569
520,Steve Readman,2024-07-01 09:38:32,0.0569
521,gigicomun,2024-07-10 20:29:32,0.0570
522,baxia0314,2024-08-09 01:45:03,0.0570
523,Iqbal Syah Akbar,2024-08-18 11:19:51,0.0570
524,Margaje,2024-08-15 16:20:46,0.0570
525,Artemii Redkin,2024-07-05 12:45:51,0.0570
526,mira85,2024-07-15 14:03:33,0.0571
527,Barirah Zainal Abidin,2024-08-12 02:46:24,0.0571
528,Kei_Hakari,2024-06-28 10:06:15,0.0571
529,Akshay Jambekar,2024-07-02 10:12:50,0.0571
530,Costo2000,2024-07-08 21:40:40,0.0572
531,all inclusive!,2024-08-15 15:43:29,0.0574
532,Arbidos,2024-07-08 20:15:50,0.0575
533,suyosuyosuyo,2024-07-14 15:24:35,0.0576
534,Pietro Maldini,2024-06-12 09:28:27,0.0576
535,Masood ur Rahman,2024-08-23 08:18:53,0.0577
536,Hafiz Khanil,2024-06-29 20:01:04,0.0577
537,Georg Lang,2024-08-23 18:11:26,0.0577
538,R.B.P Singh,2024-08-23 19:06:19,0.0577
539,Ahmed7al,2024-08-22 11:15:26,0.0578
540,Different Brains,2024-08-23 21:52:16,0.0578
541,Sudhir Sharma,2024-07-20 12:23:12,0.0578
542,Omega Academy,2024-07-17 20:10:49,0.0578
543,loushuidechuan,2024-06-30 09:48:40,0.0580
544,Nimalu,2024-08-18 21:51:47,0.0580
545,Shashwat Patel,2024-06-15 14:21:42,0.0580
546,wasik2602,2024-07-30 18:53:05,0.0581
547,forcrastinating,2024-08-11 07:25:31,0.0581
548,scalefreeus,2024-07-14 08:58:54,0.0581
549,neutronXproton,2024-07-08 17:25:19,0.0582
550,Adrian,2024-07-18 11:55:52,0.0582
551,Heisenger,2024-08-09 15:48:02,0.0582
552,Srushanth Baride,2024-07-06 09:56:02,0.0582
553,Ranat Das Prangon,2024-07-31 13:43:07,0.0583
554,HanminHSING,2024-08-01 01:14:59,0.0583
555,abir00007,2024-07-03 09:37:26,0.0583
556,pnvmanh315,2024-06-30 10:04:01,0.0584
557,Vinny Ngo,2024-08-18 08:18:51,0.0584
558,webpro,2024-08-20 18:10:56,0.0584
559,Gunes Evitan,2024-06-22 18:20:26,0.0585
560,DARK,2024-08-19 16:54:42,0.0585
561,Kunfeng Qiu,2024-07-16 04:59:01,0.0586
562,Moster,2024-08-04 17:53:14,0.0586
563,Gaurav Dutta,2024-07-28 01:30:41,0.0587
564,Irish,2024-06-22 00:00:11,0.0587
565,katya_s,2024-07-15 20:59:23,0.0589
566,Xanpanman,2024-06-27 13:02:44,0.0589
567,장해원학부생,2024-07-05 11:33:56,0.0589
568,Kara,2024-07-06 11:55:31,0.0590
569,a7Lcd1yakXgG8k67u,2024-07-30 14:20:17,0.0590
570,Gustav Hauri,2024-08-04 20:47:36,0.0591
571,SavageML,2024-07-10 03:46:07,0.0592
572,Nukman Hakim,2024-08-22 03:50:54,0.0592
573,holman001,2024-06-25 08:26:38,0.0592
574,Juraj Zelman,2024-07-07 13:45:22,0.0593
575,manager,2024-07-23 09:23:52,0.0593
576,Cosimo D'Amicis,2024-07-02 21:57:49,0.0594
577,JohnMayer101,2024-08-09 06:21:01,0.0595
578,Rait EST,2024-08-15 21:32:52,0.0595
579,Thiago Lima Santos,2024-06-14 18:04:06,0.0596
580,oceannnnn,2024-07-28 16:10:21,0.0596
581,Batuhan Mutlu,2024-07-29 13:25:03,0.0596
582,John Bergmann,2024-07-28 11:04:33,0.0596
583,LoveFishO,2024-06-13 07:51:28,0.0596
584,amatas,2024-08-02 12:51:15,0.0597
585,Talha Barkaat Ahmad ☑️,2024-07-29 17:54:53,0.0597
586,SunnyHeidy,2024-08-23 18:47:42,0.0597
587,Mark Yeeeo,2024-08-10 00:35:31,0.0597
588,Aleksey SCHUKIN,2024-06-13 10:14:32,0.0599
589,RahulSharma,2024-08-23 19:48:57,0.0599
590,Victor Olatope,2024-08-10 21:44:27,0.0601
591,mohamad.w.dhaini,2024-07-06 23:34:24,0.0602
592,Jay Milind Padloskar,2024-08-01 12:07:40,0.0604
593,Tony Stark,2024-07-04 12:38:29,0.0604
594,Mario Serra,2024-07-29 02:29:51,0.0605
595,AnastasiiaSt,2024-07-28 19:07:13,0.0606
596,Zidandan25,2024-07-27 16:59:03,0.0606
597,Sujan Das,2024-08-21 10:03:08,0.0606
598,Joshua Chen,2024-06-13 14:06:40,0.0607
599,yunusemre16,2024-07-29 18:46:00,0.0608
600,AaronGinn,2024-07-13 19:19:07,0.0609
601,Taylor S. Amarel,2024-06-25 08:31:06,0.0609
602,Akhil Anilkumar,2024-07-22 11:17:46,0.0610
603,[Deleted] 452de09e-d43a-439c-bae6-4c33f03e5299,2024-07-29 09:00:10,0.0610
604,Alva Andhika Sa'id,2024-07-07 14:38:55,0.0611
605,Lets Get It,2024-08-23 19:55:10,0.0611
606,Litsea,2024-08-23 19:11:54,0.0611
607,nhadiwij,2024-07-29 05:33:49,0.0611
608,Jan Petr,2024-06-22 09:17:20,0.0612
609,Harsh Jhunjhunwala,2024-08-03 01:54:52,0.0612
610,Sztánáhopsz,2024-07-09 09:09:01,0.0612
611,UET Team,2024-07-08 15:50:09,0.0612
612,paawel,2024-06-19 14:04:44,0.0612
613,Patrik Hudačko,2024-08-23 20:55:33,0.0613
614,Ravi Ramakrishnan,2024-07-18 20:46:52,0.0613
615,Ming Shun,2024-08-21 10:00:23,0.0613
616,William Alabi,2024-08-23 18:19:43,0.0614
617,Filip Mihal,2024-08-13 15:37:03,0.0614
618,giras,2024-07-31 16:35:18,0.0615
619,bowen.143,2024-08-09 14:09:24,0.0615
620,WhatKindOfBirdIsIt,2024-07-20 18:24:19,0.0616
621,Pavlo Golovatyy,2024-07-08 11:24:10,0.0616
622,Carlos Pérez,2024-06-26 23:57:11,0.0617
623,Yeshua T,2024-06-17 16:06:22,0.0618
624,Anastasiia Timoshina,2024-07-18 10:18:23,0.0618
625,Fabio Mazzarella,2024-07-11 16:12:34,0.0619
626,teekay,2024-07-19 06:36:29,0.0620
627,Sourabh Kumar Prajapati,2024-08-22 18:46:30,0.0620
628,Eren Özkan,2024-07-15 22:40:10,0.0622
629,TechlentMLGroup,2024-08-23 01:43:48,0.0622
630,Ahmad Firman,2024-08-13 01:25:21,0.0622
631,Kevin Machtelinck,2024-07-03 12:07:02,0.0623
632,ZlatiRoman,2024-07-08 18:26:47,0.0623
633,Nisha Bhardwaj,2024-07-20 08:00:13,0.0623
634,Boyd Johnson,2024-07-15 22:08:25,0.0623
635,Pratik Gandhi,2024-08-01 02:58:50,0.0624
636,Aninda Goswamy,2024-07-19 09:06:46,0.0625
637,Surekha Berlin,2024-08-21 02:49:24,0.0628
638,ML Masters,2024-08-22 16:33:08,0.0628
639,kadlicsko_mate,2024-07-10 12:18:45,0.0628
640,Akash Parua,2024-08-20 22:33:39,0.0630
641,Nicole Chong,2024-08-06 15:32:42,0.0633
642,Pimente,2024-06-24 18:40:29,0.0634
643,Ahmad Ibrahim,2024-08-02 06:03:02,0.0634
644,RomanVoyt,2024-07-04 10:23:37,0.0635
645,Ann Maria C George,2024-06-28 14:13:05,0.0636
646,tzujohsu,2024-08-19 21:14:52,0.0636
647,Mad Scientist,2024-07-22 12:05:57,0.0638
648,Pyrokryos,2024-06-23 03:38:20,0.0638
649,Ernan Hughes,2024-07-24 12:17:37,0.0638
650,deniuma maguawei,2024-08-08 08:00:44,0.0638
651,RomanRybalkin,2024-08-18 21:00:36,0.0641
652,Giedrius Banys,2024-06-29 19:41:14,0.0641
653,Onur Koç,2024-07-04 19:42:20,0.0644
654,Dmaison,2024-08-16 10:16:35,0.0644
655,AliReza Zarreh,2024-08-10 03:49:36,0.0645
656,Shrividya Subramaniam,2024-08-21 07:39:09,0.0646
657,furkan karahan,2024-07-06 08:49:19,0.0646
658,under achieving over fitting,2024-06-18 09:01:39,0.0647
659,Marcel Knauf,2024-06-29 14:45:48,0.0647
660,zxyswds,2024-06-11 10:35:24,0.0648
661,Toluwalashe Ogunleye,2024-08-08 21:43:39,0.0648
662,BlueCast automl,2024-08-23 18:07:19,0.0648
663,ayushokaay,2024-07-15 15:57:12,0.0648
664,Anmol Garg,2024-07-07 18:52:48,0.0648
665,kaiju8,2024-08-16 10:37:42,0.0649
666,Aarav Sinha,2024-08-17 23:29:25,0.0649
667,XS 330,2024-08-21 16:25:20,0.0650
668,yokoshu25,2024-08-19 05:02:54,0.0652
669,Jandrik Lana,2024-07-19 09:18:09,0.0652
670,Maximilian Pfister,2024-08-22 17:20:46,0.0653
671,Arjun Srinivasan A,2024-06-25 00:46:42,0.0655
672,viraj sawant,2024-08-23 17:58:13,0.0656
673,Chen Jenny7,2024-07-18 09:18:12,0.0656
674,Samarth Patil,2024-08-21 03:31:18,0.0656
675,shantanugupta2004,2024-07-09 05:31:53,0.0657
676,Evandro Cardozo da Silva,2024-08-23 21:46:07,0.0658
677,democatXamer,2024-08-12 08:31:04,0.0658
678,Tongtong Liu,2024-08-22 21:40:24,0.0660
679,C. Emre Karataş,2024-07-04 20:39:04,0.0660
680,TSUYOSHI AKIYAMA,2024-08-23 09:49:38,0.0661
681,PranavAjagekar123,2024-08-15 06:49:03,0.0661
682,Shreyansh Murathia,2024-08-19 10:30:14,0.0662
683,Boris Shramko,2024-07-13 15:16:30,0.0663
684,MOONOE,2024-08-01 01:44:18,0.0664
685,Slimene Fellah,2024-07-13 23:27:59,0.0664
686,Mahdi Ravaghi,2024-08-01 13:02:51,0.0666
687,Gabriel-Octavian Jitea,2024-06-28 19:19:03,0.0667
688,JamesSweet,2024-07-18 15:39:01,0.0668
689,lyx0217,2024-06-29 01:26:03,0.0669
690,Noah,2024-08-18 22:42:30,0.0670
691,Agra,2024-08-12 06:04:20,0.0672
692,Arkajyoti Ghosh,2024-08-08 18:22:00,0.0672
693,william01424,2024-07-13 23:14:05,0.0673
694,Evelyn Azalea,2024-07-26 12:58:37,0.0674
695,billy campbell,2024-08-21 15:22:18,0.0675
696,John Huynh,2024-06-29 18:37:28,0.0675
697,aiphabtc,2024-08-02 17:38:59,0.0676
698,Gausss3,2024-07-18 13:00:10,0.0681
699,Donato Maragno,2024-06-12 11:27:10,0.0683
700,DonatM,2024-06-12 10:47:31,0.0683
701,Hynek Davídek,2024-06-18 19:04:23,0.0684
702,Ionu,2024-08-22 17:26:14,0.0687
703,Srikanth Nanduri,2024-06-20 00:52:21,0.0689
704,puzzle_collector,2024-08-16 15:40:20,0.0690
705,ahmedhamimi,2024-08-06 16:39:54,0.0691
706,Wanna be Pogi & Joao Almeida,2024-07-15 18:18:59,0.0691
707,Priyanshu2425,2024-07-12 07:17:11,0.0692
708,Hendry Setiawan,2024-07-18 13:21:04,0.0692
709,[Deleted] ee5f668b-fb74-426b-b1aa-29f982cb4d58,2024-08-23 10:58:17,0.0692
710,Jefferson Cooper,2024-06-27 04:51:39,0.0692
711,Anna,2024-07-12 15:28:14,0.0692
712,NineGe,2024-06-07 09:49:00,0.0693
713,CHROLLO Hunter,2024-08-21 05:37:59,0.0696
714,Gerald Pascua,2024-07-19 01:48:47,0.0697
715,Asmaa Farouq,2024-08-21 20:49:37,0.0698
716,Paul Jones Segura,2024-08-01 03:00:55,0.0703
717,Tshifhumulo,2024-06-08 19:40:13,0.0703
718,Jordy Lohman,2024-08-09 08:29:29,0.0704
719,ignaciofreireeur,2024-08-21 10:40:48,0.0704
720,Stefan Queiroz,2024-06-11 18:39:07,0.0707
721,Matyas Hlavac,2024-06-17 08:18:26,0.0707
722,Sandeep Chandran,2024-07-10 16:48:27,0.0708
723,ggeeeher,2024-08-18 07:58:41,0.0709
724,Rahul Arora,2024-07-07 17:12:11,0.0712
725,lkstr,2024-08-10 18:40:42,0.0713
726,Prakhar Dhyani,2024-07-21 07:59:47,0.0718
727,data,2024-08-23 08:36:01,0.0719
728,Nehal Gund,2024-08-13 10:18:10,0.0722
729,Mythri V,2024-07-19 04:49:51,0.0723
730,Outlier,2024-07-13 06:13:37,0.0731
731,Jit Roy0506,2024-08-18 02:56:28,0.0733
732,TG,2024-08-23 15:12:21,0.0733
733,Drobec,2024-07-10 00:04:17,0.0735
734,Andrey Stebenkov,2024-07-10 18:49:07,0.0741
735,Solomon Zewdu,2024-08-09 22:28:41,0.0742
736,ickma2311,2024-06-21 18:42:02,0.0744
737,auuuu,2024-08-02 03:19:30,0.0746
738,Yutaro Wada,2024-06-09 12:28:39,0.0747
739,I'm not overfitting :),2024-08-23 04:59:32,0.0750
740,Nathan Mre,2024-08-02 11:58:13,0.0751
741,sbalan,2024-07-13 18:10:51,0.0765
742,Umang Bansal,2024-08-18 03:27:43,0.0765
743,Emad makhlouf,2024-08-23 19:58:16,0.0770
744,Ozzy,2024-06-24 05:35:55,0.0772
745,Narasimha Durgam,2024-08-02 18:15:45,0.0773
746,parlanti,2024-07-17 09:43:21,0.0777
747,BellingFRAMEE17,2024-07-09 17:36:17,0.0777
748,HB,2024-06-09 03:24:58,0.0778
749,Tiw_Abhishek ,2024-08-23 21:26:43,0.0780
750,tomy4reel,2024-07-10 11:43:52,0.0785
751,Ezzaldin Mamdouh,2024-06-21 09:08:00,0.0788
752,Sanket086sanket,2024-08-21 17:14:03,0.0791
753,Katerina Henclova,2024-08-12 10:27:42,0.0793
754,Dheeraj Chaudhary,2024-08-23 17:09:25,0.0795
755,Fabio Duarte Junior,2024-08-22 23:57:42,0.0795
756,Abin Singh,2024-07-05 11:26:13,0.0804
757,Vishwa,2024-07-08 16:22:32,0.0807
758,wukongsun2007,2024-07-25 02:16:28,0.0808
759,Syed Nazmus Sakib,2024-08-15 07:18:43,0.0812
760,John 15:5,2024-08-19 17:57:52,0.0815
761,teascript,2024-08-05 06:07:56,0.0816
762,sku11ster,2024-07-16 19:46:49,0.0841
763,Hement Sharma,2024-07-04 07:21:52,0.0845
764,Artyom,2024-07-09 09:45:28,0.0845
765,Gil Mahlev,2024-08-20 11:38:15,0.0846
766,SathvikMU,2024-07-18 13:31:00,0.0846
767,BOM,2024-07-02 09:52:32,0.0851
768,Dorian.Gray12,2024-06-08 21:52:27,0.0852
769,IliaRevin,2024-06-27 07:24:14,0.0856
770,Sharik_y_Barbos,2024-08-15 13:37:21,0.0859
771,Joseph Margaryan,2024-08-03 16:43:04,0.0863
772,mentori,2024-06-19 14:18:04,0.0872
773,HAMZA LANDOLSI,2024-06-20 06:07:53,0.0877
774,Leonardo Ignatius,2024-08-04 06:47:03,0.0882
775,burblingbrooks,2024-08-19 01:46:09,0.0884
776,Bellani Wassim,2024-07-29 12:25:53,0.0889
777,Simi52,2024-07-25 09:28:12,0.0896
778,Nidhi Gowdra,2024-06-20 00:46:42,0.0900
779,shivam rajput,2024-08-22 12:15:58,0.0903
780,Ahmad Al Masri,2024-08-23 18:09:34,0.0918
781,GauSin,2024-08-13 11:50:38,0.0921
782,Abhyudai Tiwari,2024-06-29 11:32:27,0.0923
783,Saket Jha,2024-06-30 08:08:01,0.0930
784,Vasantha Kumar,2024-08-04 07:25:31,0.0932
785,dsharshgupta,2024-07-11 06:09:50,0.0934
786,GAKht,2024-07-07 15:51:03,0.0935
787,Hacker_hacker1267,2024-08-18 05:02:00,0.0955
788,zouxingkai,2024-06-14 09:33:38,0.0957
789,Axel Dumont,2024-08-23 21:53:41,0.0959
790,Huseynovs,2024-08-05 19:53:20,0.0964
791,KyJapan,2024-06-23 07:22:14,0.0970
792,John Karter,2024-08-13 22:40:57,0.0989
793,Hamza0506,2024-06-19 21:47:12,0.0990
794,Poma Mikhail,2024-06-19 18:59:03,0.1002
795,Michael_is_nice,2024-08-07 07:55:48,0.1003
796,[Deleted] e52e57b1-cb63-4673-a368-5fbd68b7a115,2024-08-08 16:56:41,0.1009
797,userjoe,2024-06-21 07:04:35,0.1017
798,Finn Dwyer,2024-06-09 01:09:55,0.1017
799,MST,2024-06-16 08:58:04,0.1021
800,Saitovic Jan,2024-08-09 20:30:28,0.1022
801,amjad Zhour,2024-08-13 22:41:43,0.1031
802,scape53,2024-07-22 18:52:26,0.1043
803,Akhilesh Patki,2024-07-31 07:00:16,0.1058
804,Abdullah Ali Abdullah,2024-06-24 09:41:50,0.1064
805,Aryan Pahwani,2024-06-30 20:27:07,0.1086
806,Dmytro Dvoretskyi,2024-08-23 14:33:12,0.1089
807,Lingling Chen9611,2024-08-09 01:46:33,0.1111
808,Kranthi Sukka,2024-08-21 21:49:40,0.1125
809,Pavel,2024-06-12 11:49:50,0.1130
810,Alex779,2024-08-05 16:44:34,0.1132
811,ARPAN.GOSWAMI.0,2024-07-23 12:35:27,0.1146
812,Gabriel,2024-08-13 07:32:08,0.1161
813,Maryam Akram,2024-08-22 11:34:45,0.1171
814,Adarsh Rangayyan,2024-08-23 06:24:00,0.1194
815,Ishaan Chadha,2024-08-16 17:43:46,0.1194
816,Srikanth Nanduri #2,2024-06-20 00:57:26,0.1219
817,宇宙超级无敌大帅哥,2024-08-20 19:58:20,0.1220
818,BENDI ABDERRAOUF,2024-07-26 03:54:40,0.1234
819,MertcanSD,2024-07-18 15:21:41,0.1284
820,Akahachi,2024-06-09 16:07:54,0.1285
821,Spiderboys,2024-08-21 02:08:52,0.1348
822,Brinda12,2024-07-27 10:16:55,0.1373
823,Hanwool Kim,2024-07-23 07:03:47,0.1394
824,Daniel Fedorov,2024-08-11 14:39:55,0.1397
825,mithos,2024-06-14 18:37:22,0.1494
826,Pourea Ziasistani,2024-08-03 12:41:50,0.1517
827,Kiwi,2024-08-16 19:49:39,0.1531
828,DaForecast,2024-08-14 12:29:03,0.1598
829,Schyler Sanks,2024-07-29 23:39:45,0.1602
830,fluffyP4nd4,2024-07-08 10:53:04,0.1613
831,Madhav Govindan,2024-07-07 11:29:30,0.1619
832,jaesung6851@gmail.com,2024-06-28 06:35:18,0.1661
833,Junru Lyu,2024-08-22 12:59:54,0.1665
834,youssef ghaoui,2024-06-27 01:47:34,0.1672
835,M.Sefa Yapıcı,2024-07-01 21:37:39,0.1683
836,Love Durian 152,2024-07-17 05:49:58,0.1718
837,MXSP,2024-08-19 19:44:14,0.1759
838,Johnson chong,2024-08-15 07:16:23,0.1759
839,Thomas Lindbloom,2024-06-13 01:26:58,0.1800
840,Shodolamu Opeyemi,2024-07-22 13:13:41,0.1808
841,Shamsir Doha,2024-08-23 20:33:26,0.1815
842,Code Hacker,2024-08-03 10:24:32,0.1822
843,Yuanhang(Charles) Zhang,2024-08-16 02:16:55,0.1839
844,Giridaran D,2024-07-19 03:41:58,0.1858
845,Vineet Gupta,2024-08-01 19:15:48,0.1894
846,Korichi Aymen,2024-08-20 11:44:50,0.1898
847,Sash,2024-08-23 20:33:38,0.1903
848,Vijay Gupta,2024-08-11 04:04:47,0.1930
849,Paolo Sofia,2024-06-12 13:50:34,0.1951
850,Ana Maria Cojocarete,2024-08-11 16:11:25,0.1951
851,Andreisd1233,2024-07-09 13:38:13,0.1956
852,Duc,2024-06-17 21:39:42,0.1994
853,Prince Musonda,2024-08-02 21:23:06,0.2014
854,Marmalade Melon,2024-06-24 11:38:02,0.2024
855,Norman Rosman,2024-06-14 15:18:02,0.2040
856,[Deleted] bfb332a5-c176-45ad-8143-b559ab27c496,2024-06-07 08:13:21,0.2040
857,Divz123,2024-07-20 06:51:22,0.2041
858,M. Ahmad777 ,2024-07-08 07:56:44,0.2044
859,RapidOrc121,2024-06-11 06:30:57,0.2048
860,AYUSH KHAIRE,2024-08-13 16:28:33,0.2050
861,hikaruuup,2024-08-14 03:44:15,0.2050
862,Arshadul Hoque,2024-08-06 07:16:04,0.2053
863,Mohsen Mostafa,2024-07-02 09:54:14,0.2054
864,Ülke Eren Aktaş,2024-08-23 20:09:47,0.2057
865,Sannidhya Sandheer,2024-07-19 17:55:07,0.2059
866,(～￣▽￣)～Axlotl,2024-07-11 20:08:26,0.2070
867,vivek kumar 5148,2024-06-28 08:45:23,0.2071
868,Sahithi Kolusu,2024-07-04 08:49:42,0.2078
869,Jitendra Upadhyay,2024-08-07 14:18:54,0.2083
870,sriram_xblade,2024-08-04 16:29:11,0.2084
871,Chris Choate,2024-08-04 00:00:05,0.2086
872,Neil Ghevade 10072002,2024-08-10 11:51:48,0.2086
873,Kevin Moritz,2024-08-16 19:12:34,0.2088
874,EvgenyKazenov,2024-07-17 15:38:27,0.2099
875,Zac Valentine,2024-07-24 15:36:26,0.2100
876,Ayoub Lasri,2024-07-03 09:16:10,0.2111
877,gonxatroll,2024-06-30 17:00:34,0.2119
878,David Trismegistro,2024-08-22 22:48:19,0.2123
879,Khalid Jeffal,2024-08-15 18:48:45,0.2125
880,Phi,2024-08-08 17:03:02,0.2142
881,asairam1,2024-08-08 18:46:30,0.2152
882,X2.0,2024-08-13 18:11:20,0.2160
883,Yosef Hajajj,2024-08-22 13:46:11,0.2163
884,Kyle LaFramboise,2024-08-12 04:02:46,0.2165
885,Anjan Kumar GJ,2024-08-13 21:16:37,0.2167
886,Oscar Aguilar,2024-07-07 21:55:11,0.2181
887,Yaoan Yang,2024-07-28 08:47:27,0.2202
888,Kohei Morozumi,2024-06-12 15:19:02,0.2231
889,Brix08,2024-08-18 11:44:13,0.2254
890,Christian Rellama,2024-06-23 04:17:26,0.2254
891,Kishore Ramakrishnan,2024-06-26 18:17:17,0.2254
892,the_swordsman,2024-07-20 10:28:05,0.2313
893,Abhishek Gupta,2024-08-21 17:18:32,0.2324
894,Aarti Ravariya,2024-08-18 11:32:24,0.2348
895,rrrggh777,2024-08-07 20:52:29,0.2432
896,loki97,2024-07-14 09:48:46,0.2496
897,Connie Z,2024-07-09 20:36:17,0.2509
898,nicohahn,2024-08-23 07:20:08,0.2529
899,Seyyid Osman,2024-08-14 21:20:01,0.2557
900,ayadavdev,2024-07-21 22:37:06,0.2605
901,Qiran Wang,2024-06-29 09:12:55,0.2657
902,Mahendra,2024-07-25 07:03:05,0.2697
903,Franco Mirauda,2024-08-18 04:58:55,0.2765
904,Mehmet Çiçek,2024-08-04 21:33:44,0.2796
905,Prakart,2024-07-05 08:31:16,0.2894
906,Antonio Monforte,2024-08-23 14:21:05,0.2899
907,vivekjoshi556,2024-07-29 18:16:49,0.2955
908,sami,2024-08-23 21:35:12,0.3067
909,liondude,2024-07-08 16:55:33,0.3067
910,Andrew Scott,2024-07-18 13:51:48,0.3130
911,Dung Dinh,2024-07-25 11:59:37,0.3151
912,Kaliraj Santoshraj,2024-06-25 09:21:47,0.3161
913,Muhmmad Arman,2024-08-21 13:15:33,0.3274
914,Aditya_Gupta864,2024-06-20 12:41:45,0.3361
915,John Annis,2024-07-08 16:34:47,0.3375
916,FPT Uni,2024-07-08 15:19:41,0.3375
917,Banh Sua,2024-07-08 15:45:43,0.3375
918,Abeirt,2024-07-08 15:26:54,0.3375
919,ElMonfo00,2024-08-23 14:43:00,0.3397
920,DDo Tuan,2024-07-08 16:14:23,0.3403
921,NguyenDoTungLam,2024-07-08 16:21:31,0.3403
922,Infinite,2024-07-08 15:13:43,0.3405
923,nada nasr elbanna,2024-08-19 06:53:04,0.3405
924,Dmitry Borisov,2024-08-06 20:42:57,0.3411
925,Thao nguyen trang,2024-07-24 16:11:19,0.3437
926,Omoruyi E. Kelvin,2024-07-17 23:58:24,0.3448
927,TB,2024-08-20 18:14:19,0.3657
928,hota39,2024-08-13 12:24:07,0.3691
929,Kousalya J,2024-08-23 19:12:59,0.3697
930,Ryunosuke Iwata,2024-07-02 03:19:41,0.3714
931,team-pass-ds,2024-07-20 21:19:14,0.3727
932,Anshul_Bharti_007,2024-06-16 21:00:10,0.3747
933,Rabi Kumar Singh,2024-06-15 13:07:38,0.3751
934,Breillad Matis,2024-06-14 21:24:08,0.3752
935,Gyan Prakash Sahoo,2024-08-21 22:57:21,0.3752
936,Devendra Singh Shekhawat,2024-07-09 03:46:52,0.3756
937,Tushar,2024-07-03 05:47:07,0.3793
938,stpete_ishii,2024-08-08 06:19:35,0.3797
939,Dang Minh,2024-06-16 21:00:02,0.3954
940,Mohammad Yousif Jamali,2024-08-08 14:10:51,0.3959
941,Cody Farlow,2024-08-21 17:41:20,0.4005
942,Mukesh,2024-07-20 17:29:50,0.4191
943,Ravindu-210685N,2024-07-28 03:53:24,0.4220
944,ClaudeLuo,2024-07-07 16:45:27,0.4235
945,Arik Poghosyan,2024-06-15 15:54:12,0.4252
946,Daniel Naryshev,2024-06-18 01:15:40,0.4267
947,Felipe Miranda,2024-06-30 16:26:50,0.4289
948,sayem01k,2024-08-06 14:16:09,0.4308
949,Arthur Kim,2024-08-18 06:20:37,0.4313
950,Anis Cherfi,2024-07-31 23:01:33,0.4313
951,Chaitany Patel,2024-07-26 08:40:49,0.4315
952,ranga sumanth,2024-08-02 22:46:00,0.4320
953,Ayodeji Akinola,2024-07-08 16:19:57,0.4328
954,Akash Kumar,2024-07-21 13:58:12,0.4341
955,Aishwarya Anil Menon,2024-06-10 12:12:55,0.4345
956,[Deleted] 06d03e3b-f4fd-41b8-909d-a84483853ca9,2024-08-06 20:01:00,0.4347
957,Adil nawaz ashrafi,2024-08-10 12:13:45,0.4364
958,Cyril Joly,2024-08-14 13:56:15,0.4365
959,guoozy,2024-06-07 03:13:52,0.4450
960,Gopalakrishnan Kumar,2024-08-17 13:06:13,0.4450
961,MiddleHigh,2024-06-12 15:37:39,0.4450
962,Dridi_Mohamed,2024-07-02 16:06:06,0.4450
963,Locus90,2024-07-03 07:41:31,0.4450
964,kayako19,2024-07-07 06:09:39,0.4450
965,AlexYang44,2024-07-24 10:23:56,0.4450
966,osidal3323,2024-07-31 03:56:48,0.4450
967,NatalieYaaang,2024-07-31 08:57:17,0.4450
968,Kunle Adegbie,2024-08-03 16:50:16,0.4450
969,ni.fleisch,2024-08-04 09:57:35,0.4450
970,AndreiAlexandrov,2024-08-07 13:40:04,0.4450
971,Nithin Balaji,2024-08-08 14:19:33,0.4450
972,Panduka Bandara,2024-08-09 05:21:29,0.4450
973,messier12,2024-08-09 12:26:00,0.4450
974,pierre moris,2024-08-09 20:24:45,0.4450
975,Aboudramane Traore,2024-08-09 22:57:48,0.4450
976,Gabriel Rieger,2024-08-10 00:39:13,0.4450
977,ashioyajotham,2024-07-19 08:28:32,0.4490
978,LidFpp,2024-07-19 22:00:09,0.4493
979,Atanas,2024-08-08 08:38:13,0.4511
980,formationz,2024-08-12 10:36:21,0.4514
